age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
55,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,952,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1
31,management,married,university.degree,no,yes,no,cellular,aug,wed,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,-1
26,admin.,single,high.school,no,no,no,cellular,apr,mon,785,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
35,admin.,married,university.degree,no,yes,no,telephone,jul,fri,304,1,999,2,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,1
32,admin.,divorced,university.degree,no,yes,no,telephone,aug,thu,262,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,-1
59,retired,married,university.degree,no,no,no,telephone,may,thu,425,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,-1
32,admin.,married,university.degree,no,yes,no,cellular,apr,wed,177,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,-1
21,services,single,professional.course,no,yes,yes,cellular,jun,thu,787,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
29,technician,married,university.degree,no,yes,no,cellular,apr,mon,192,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,1
59,housemaid,married,professional.course,no,no,no,cellular,may,mon,675,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
35,technician,married,professional.course,no,no,no,telephone,mar,thu,282,2,6,1,success,-1.8,93.369,-34.8,0.65,5008.7,-1
46,services,divorced,high.school,no,yes,no,cellular,jul,wed,652,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,-1
41,management,married,university.degree,unknown,yes,no,telephone,may,mon,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,-1
44,management,married,university.degree,unknown,no,yes,telephone,may,wed,245,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,-1
29,technician,single,professional.course,no,yes,no,cellular,sep,mon,157,7,3,5,success,-1.1,94.199,-37.5,0.879,4963.6,-1
45,services,married,professional.course,no,no,no,telephone,aug,thu,64,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,-1
38,blue-collar,married,professional.course,no,no,no,cellular,may,fri,218,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,-1
29,admin.,single,university.degree,no,no,yes,cellular,nov,wed,158,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1
49,blue-collar,divorced,unknown,unknown,no,no,cellular,jul,wed,132,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,-1
29,admin.,single,university.degree,no,no,yes,cellular,jun,thu,813,4,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1
50,management,married,high.school,no,yes,yes,cellular,nov,tue,174,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,-1
38,entrepreneur,married,basic.6y,no,yes,no,cellular,jun,tue,189,1,999,0,nonexistent,-1.7,94.055,-39.8,0.7609999999999999,4991.6,-1
24,services,single,unknown,no,yes,no,cellular,mar,tue,305,13,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1
42,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,454,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
32,technician,married,university.degree,unknown,no,no,cellular,aug,mon,418,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
57,technician,married,high.school,no,yes,no,cellular,may,mon,74,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,-1
43,admin.,divorced,high.school,no,yes,no,cellular,apr,thu,448,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,1
38,admin.,married,university.degree,no,no,no,cellular,aug,thu,395,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
35,blue-collar,married,professional.course,no,yes,yes,telephone,may,wed,634,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,-1
31,management,single,university.degree,no,no,no,cellular,nov,wed,187,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,-1
45,technician,divorced,university.degree,unknown,no,no,cellular,may,fri,776,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1
30,technician,single,university.degree,unknown,yes,no,telephone,may,thu,1109,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1
38,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,132,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,-1
43,management,married,university.degree,no,yes,yes,cellular,nov,wed,1084,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,1
46,retired,married,basic.4y,no,no,no,telephone,may,wed,94,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,131,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,-1
30,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,1598,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
48,admin.,married,university.degree,no,yes,no,cellular,apr,thu,141,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,1
60,admin.,married,university.degree,unknown,no,no,telephone,jun,tue,111,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,-1
57,admin.,married,basic.6y,unknown,yes,no,telephone,may,tue,353,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
25,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,jun,mon,185,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,-1
27,services,single,high.school,no,no,yes,cellular,jul,fri,616,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
27,management,single,university.degree,no,no,no,cellular,may,mon,52,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,-1
27,admin.,married,professional.course,no,yes,no,cellular,may,fri,109,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,-1
57,management,divorced,unknown,no,no,no,cellular,apr,wed,279,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,222,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,1
42,blue-collar,single,professional.course,no,no,no,cellular,nov,fri,249,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,-1
32,technician,married,university.degree,no,no,yes,cellular,aug,thu,975,4,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,1
47,blue-collar,married,professional.course,no,yes,no,cellular,jul,fri,175,1,999,0,nonexistent,-2.9,92.469,-33.6,1.0590000000000002,5076.2,1
24,blue-collar,single,unknown,no,no,yes,cellular,jun,mon,188,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
31,admin.,single,university.degree,no,no,no,cellular,nov,thu,434,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,-1
39,admin.,single,university.degree,no,yes,no,cellular,apr,mon,72,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,-1
54,admin.,married,university.degree,no,yes,no,cellular,aug,thu,201,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,-1
32,admin.,single,unknown,no,yes,no,cellular,may,fri,235,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,-1
33,management,single,university.degree,no,yes,yes,cellular,apr,wed,1176,1,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1
32,technician,married,university.degree,no,yes,no,cellular,nov,mon,77,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,-1
41,admin.,married,university.degree,no,yes,no,telephone,aug,thu,345,1,9,3,failure,-1.7,94.027,-38.3,0.899,4991.6,1
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,570,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
57,admin.,married,basic.9y,no,no,no,cellular,jul,fri,1139,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,1
59,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,274,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,-1
27,admin.,single,high.school,no,yes,no,telephone,jun,wed,193,1,999,1,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,-1
70,retired,married,basic.4y,no,yes,no,cellular,may,thu,331,1,3,2,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
28,management,married,university.degree,no,no,no,cellular,nov,wed,69,3,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1
56,retired,married,university.degree,no,no,no,cellular,nov,wed,232,1,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,1
26,services,single,high.school,no,no,no,cellular,jul,fri,588,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,1
45,admin.,married,university.degree,no,no,no,cellular,aug,mon,608,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
42,services,married,high.school,no,no,no,telephone,may,fri,984,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1
30,technician,single,university.degree,no,yes,no,telephone,jun,wed,263,1,999,2,failure,-1.7,94.055,-39.8,0.767,4991.6,1
59,retired,married,basic.4y,no,yes,no,cellular,sep,tue,458,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.77,5017.5,1
33,services,single,basic.9y,no,no,no,telephone,may,mon,372,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
25,technician,single,professional.course,no,yes,no,telephone,may,fri,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,-1
32,management,divorced,university.degree,no,yes,yes,cellular,may,tue,160,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,-1
59,housemaid,married,basic.4y,no,yes,no,cellular,oct,tue,518,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,1
30,technician,single,professional.course,no,no,no,cellular,jul,tue,259,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,-1
26,technician,married,professional.course,no,no,no,cellular,jul,mon,192,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,-1
36,blue-collar,single,basic.6y,no,yes,no,telephone,may,fri,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,-1
60,retired,married,basic.9y,unknown,no,no,cellular,aug,wed,707,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
41,admin.,divorced,high.school,no,no,no,cellular,jul,tue,126,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,-1
56,services,divorced,high.school,unknown,no,no,telephone,may,fri,185,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,-1
53,admin.,married,university.degree,no,no,yes,cellular,jun,mon,115,1,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,-1
35,admin.,single,university.degree,no,no,no,cellular,may,wed,149,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,-1
44,services,divorced,high.school,no,yes,no,cellular,may,thu,533,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,1
77,retired,married,university.degree,no,yes,no,cellular,may,wed,152,1,6,4,success,-1.8,93.876,-40.0,0.682,5008.7,1
61,retired,married,basic.4y,no,no,no,telephone,oct,fri,194,1,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,1
29,technician,single,high.school,no,yes,no,cellular,aug,fri,580,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1
52,unknown,married,professional.course,unknown,yes,yes,cellular,jun,tue,135,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,-1
30,management,married,university.degree,no,no,no,cellular,oct,tue,411,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1
36,admin.,married,university.degree,no,no,no,cellular,aug,wed,212,7,6,1,success,-1.7,94.027,-38.3,0.894,4991.6,-1
38,technician,single,high.school,no,yes,no,cellular,mar,fri,292,2,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,1
43,services,married,high.school,no,no,no,cellular,jul,mon,710,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,1
25,student,single,high.school,no,no,no,telephone,may,fri,112,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,-1
41,services,married,high.school,no,no,no,cellular,mar,wed,377,6,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.778,5099.1,1
30,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,142,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,-1
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,110,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
25,blue-collar,married,basic.4y,no,no,yes,telephone,jul,thu,1008,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,1
54,admin.,divorced,university.degree,no,no,no,telephone,may,wed,1689,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1
23,blue-collar,single,high.school,no,yes,no,cellular,jul,wed,231,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,-1
36,admin.,single,university.degree,no,no,no,cellular,nov,wed,337,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1
29,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,95,4,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.663,5099.1,1
29,services,single,high.school,no,yes,yes,cellular,jun,wed,431,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,1
51,management,married,university.degree,no,no,no,cellular,aug,fri,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,-1
30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,857,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
30,admin.,single,university.degree,no,no,no,cellular,aug,thu,1336,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
58,services,married,high.school,no,no,no,cellular,mar,mon,135,1,999,2,failure,-1.8,93.369,-34.8,0.635,5008.7,-1
43,admin.,married,university.degree,no,no,no,telephone,jun,fri,1023,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1
38,technician,married,professional.course,no,no,no,cellular,mar,thu,106,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,1
46,technician,married,professional.course,no,no,yes,cellular,apr,tue,189,1,5,2,success,-1.8,93.749,-34.6,0.638,5008.7,1
29,admin.,married,university.degree,no,yes,yes,cellular,jul,tue,256,2,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,-1
34,blue-collar,married,high.school,no,yes,no,cellular,mar,fri,115,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,1
55,admin.,married,high.school,unknown,yes,no,cellular,may,tue,139,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,-1
42,admin.,divorced,university.degree,no,yes,no,cellular,sep,wed,211,1,999,1,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,-1
30,self-employed,married,university.degree,no,no,no,cellular,jun,mon,212,4,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,1
30,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,80,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,-1
62,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,mon,113,1,999,1,failure,-3.4,92.649,-30.1,0.7190000000000001,5017.5,-1
33,technician,single,basic.9y,no,yes,yes,cellular,aug,mon,289,1,999,2,failure,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
31,technician,single,university.degree,no,yes,no,telephone,may,wed,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
45,entrepreneur,divorced,basic.9y,no,yes,yes,cellular,may,tue,17,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,-1
36,management,married,university.degree,no,yes,no,cellular,may,mon,267,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,1
32,blue-collar,married,basic.9y,no,no,no,telephone,nov,tue,296,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,-1
34,admin.,married,high.school,no,yes,yes,cellular,may,tue,259,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
62,retired,married,basic.4y,no,no,no,cellular,aug,mon,317,1,9,2,failure,-1.7,94.027,-38.3,0.898,4991.6,1
52,admin.,married,unknown,no,yes,no,cellular,aug,tue,976,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
35,technician,married,unknown,unknown,yes,no,telephone,may,tue,175,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
34,technician,married,university.degree,no,unknown,unknown,cellular,nov,thu,48,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,-1
33,admin.,divorced,high.school,no,no,no,telephone,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,-1
28,admin.,single,university.degree,no,yes,no,cellular,sep,fri,91,1,1,3,success,-3.4,92.37899999999999,-29.8,0.773,5017.5,1
36,services,married,high.school,unknown,no,no,cellular,jul,wed,79,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,-1
53,technician,married,university.degree,no,unknown,unknown,cellular,apr,thu,758,2,999,2,failure,-1.8,93.749,-34.6,0.64,5008.7,1
37,admin.,single,high.school,no,yes,no,cellular,jul,tue,234,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,-1
39,entrepreneur,married,professional.course,no,no,no,telephone,sep,wed,511,3,6,1,success,-1.1,94.199,-37.5,0.8759999999999999,4963.6,1
26,admin.,single,high.school,no,no,no,cellular,nov,mon,371,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,-1
37,admin.,married,university.degree,no,no,no,telephone,nov,wed,274,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,-1
41,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,tue,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
53,management,married,university.degree,no,yes,no,cellular,aug,mon,342,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,-1
48,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,200,1,6,2,success,-1.8,93.749,-34.6,0.644,5008.7,1
60,admin.,married,basic.9y,no,no,no,cellular,jul,thu,174,2,25,2,failure,-1.7,94.215,-40.3,0.884,4991.6,1
31,services,single,high.school,no,yes,no,cellular,may,tue,398,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,-1
44,services,married,high.school,no,yes,no,telephone,may,tue,1030,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
57,retired,married,university.degree,no,no,no,telephone,may,tue,116,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,-1
37,admin.,married,university.degree,no,yes,no,cellular,jul,mon,227,2,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2,1
32,services,single,university.degree,no,no,yes,cellular,may,fri,473,3,999,0,nonexistent,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
38,admin.,divorced,high.school,no,yes,yes,cellular,jul,fri,164,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,-1
37,services,single,high.school,no,yes,no,cellular,nov,wed,485,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1
34,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,549,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1
44,blue-collar,single,professional.course,no,no,no,cellular,mar,mon,239,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,1
31,blue-collar,single,basic.4y,no,no,no,telephone,jun,thu,590,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
35,admin.,married,university.degree,no,no,no,cellular,jul,wed,695,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,1
36,admin.,single,high.school,no,yes,yes,cellular,may,fri,10,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,-1
50,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,thu,386,1,6,3,success,-1.7,94.215,-40.3,0.899,4991.6,1
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,315,1,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.04,4963.6,1
24,student,single,high.school,unknown,no,no,cellular,jun,mon,190,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,-1
51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,212,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8290000000000001,5076.2,1
52,admin.,married,high.school,no,yes,no,cellular,jul,fri,89,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,-1
61,retired,married,high.school,no,yes,no,cellular,sep,wed,117,1,3,1,success,-3.4,92.37899999999999,-29.8,0.753,5017.5,1
30,services,single,high.school,no,no,no,cellular,nov,fri,648,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1
41,management,married,university.degree,unknown,yes,no,cellular,aug,thu,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,-1
34,technician,single,professional.course,no,no,no,cellular,aug,wed,211,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
59,management,married,basic.4y,no,yes,no,cellular,jul,fri,351,3,999,0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,1
52,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,272,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,-1
55,retired,married,high.school,unknown,no,no,cellular,aug,mon,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,-1
33,blue-collar,divorced,basic.6y,unknown,yes,no,telephone,may,tue,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,-1
31,technician,married,professional.course,no,yes,no,cellular,nov,fri,95,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,-1
36,blue-collar,married,professional.course,no,yes,no,cellular,aug,thu,269,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,-1
39,technician,married,basic.9y,no,yes,no,cellular,apr,thu,620,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
27,admin.,single,university.degree,no,no,yes,cellular,jul,thu,242,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,-1
61,retired,married,basic.9y,no,yes,no,telephone,aug,fri,176,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,-1
